feasibility,niche_diff,fitness_diff,niche_diff_cpd,omega_all,comm_pair_overlap,comm_pair_diff,ACAM,AMME,ANAR,BRHO,BRNI,CESO,GITR,LENI,LOMU,MAEL,MICA,PLER,PLNO,TACA,THIR,TWIL,rainfall,draw,iteration_num
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,656,62
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1397,63
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2074,64
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,857,65
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2257,66
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1072,67
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1687,68
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2575,69
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3006,70
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3732,71
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,482,72
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1341,73
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3204,74
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1763,75
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2318,76
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1059,77
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1290,78
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3146,79
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1594,80
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2727,81
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2960,82
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3738,83
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1567,84
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1930,85
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3714,86
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,435,87
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1461,88
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2661,89
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1967,90
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2087,91
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2137,92
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2578,93
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,899,94
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3030,95
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2602,96
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,394,97
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3326,98
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2240,99
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,491,100
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3721,101
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3402,102
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,368,103
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1484,104
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2487,105
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1608,106
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1462,107
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3495,108
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3583,109
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1747,110
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,344,111
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3343,112
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2191,113
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2986,114
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3527,115
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3748,116
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,930,117
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1560,118
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1549,119
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3423,120
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3464,121
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1646,122
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2823,123
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2022,124
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1255,125
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1691,126
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3414,127
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1362,128
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2845,129
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2333,130
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2005,131
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2937,132
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1628,133
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3122,134
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,666,135
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1125,136
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,33,137
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1671,138
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2714,139
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,946,140
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2718,141
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2372,142
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1117,143
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3186,144
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2648,145
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3379,146
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2742,147
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2336,148
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,267,149
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1359,150
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1441,151
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1962,152
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3717,153
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,347,154
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2090,155
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3406,156
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2061,157
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3699,158
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1385,159
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,729,160
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,712,161
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,656,162
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1397,163
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2074,164
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,857,165
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2257,166
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1072,167
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1687,168
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2575,169
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3006,170
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3732,171
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,482,172
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1341,173
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3204,174
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1763,175
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2318,176
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1059,177
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1290,178
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3146,179
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1594,180
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2727,181
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2960,182
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3738,183
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1567,184
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1930,185
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3714,186
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,435,187
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1461,188
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2661,189
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,1967,190
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2087,191
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2137,192
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2578,193
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,899,194
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3030,195
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2602,196
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,394,197
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,3326,198
NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,D,2240,199
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,491,200
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3721,201
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3402,202
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,368,203
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1484,204
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2487,205
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1608,206
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1462,207
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3495,208
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3583,209
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1747,210
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,344,211
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3343,212
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2191,213
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2986,214
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3527,215
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3748,216
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,930,217
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1560,218
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1549,219
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3423,220
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3464,221
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1646,222
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2823,223
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,2022,224
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1255,225
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1691,226
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,3414,227
NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,C,1362,228
